row_index,unitid,source,raw_title,title_kind,is_program_title,bucket,canonical_title,program_conf,program_conf_reason
337,179867,crawl,Cluster Hire Focused on Race and Ethnicity Scholarship (2020-23),junk,0,ethnic,Cluster Hire Focused on Race and Ethnicity Scholarship,0,bucket_match:ethnic|descriptor_nonprogram
337,179867,crawl,Race and Ethnicity Cluster Hire Initiative,center_institute,0,ethnic,Race and Ethnicity Cluster Hire Initiative,10,bucket_match:ethnic
337,179867,crawl,Race and Ethnicity Cluster Hire Initiative - 2nd Round,center_institute,0,ethnic,Race and Ethnicity Cluster Hire Initiative - 2nd Round,0,bucket_match:ethnic|profile_dash
337,179867,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
338,172644,crawl,African American Studies,program,1,black,African American Studies,70,bare_studies_name|bucket_match:black
338,172644,crawl,African American Studies ( BA ),maybe_program,0,black,African American Studies ( BA ),50,degree_token|bucket_match:black
338,172644,crawl,African American Studies African American Studies,program,1,black,African American Studies,70,bare_studies_name|bucket_match:black
338,172644,crawl,African American studies bachelor's degree career outlook,program,1,black,African American studies bachelor's degree career outlook,70,strong_token|bucket_match:black
338,172644,crawl,African American studies honors curriculum,course,0,black,African American studies honors curriculum,0,bucket_match:black|admin_marker|course_like
338,172644,crawl,African American studies major requirements,other_nonprogram,0,black,African American studies major requirements,10,strong_token|bucket_match:black|admin_marker
338,172644,crawl,BA in African American Studies,program,1,black,African American Studies,100,degree_token|degree_phrase|bare_studies_name|bucket_match:black
338,172644,crawl,Bachelor of Arts in African American Studies,program,1,black,African American Studies,70,degree_phrase|bucket_match:black
338,172644,crawl,Explore research in African American studies,course,0,black,Explore research in African American studies,0,bare_studies_name|bucket_match:black|course_like
338,172644,crawl,Researching with the Department of African American (AFAM) Studies,department_unit,0,black,Researching with the Department of African American (AFAM) Studies,70,strong_token|bucket_match:black
338,172644,crawl,What is African American studies?,other_nonprogram,0,black,What is African American studies?,0,bucket_match:black|story_marker
338,172644,crawl,Why Wayne State's African American studies major?,other_nonprogram,0,black,Why Wayne State's African American studies major?,10,strong_token|bucket_match:black|story_marker
338,172644,crawl,five scholarships to African American studies majors,junk,0,black,five scholarships to African American studies majors,10,bucket_match:black
338,172644,crawl,research in African American studies,course,0,black,research in African American studies,0,bare_studies_name|bucket_match:black|course_like
338,172644,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
338,172644,cv,"Ethnic, Cultural Minority, and Gender Studies, Other",program,1,minority,"Ethnic, Cultural Minority, and Gender Studies, Other",100,cv_taxonomy_target|bucket_match:minority|cv_bonus
339,168218,crawl,Afiya Mbilishaka ﻿ Assistant Professor of Africana Studies and Psychology,program,1,africana,Africana Studies,70,anchor_phrase|compound_anchor|bucket_match:africana
339,168218,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
339,168218,crawl,Africana major and minor,program,1,africana,Africana,70,strong_token|bucket_match:africana
339,168218,crawl,Chipo Dendere ﻿ Assistant Professor of Africana Studies,other_nonprogram,0,africana,Chipo Dendere ﻿ Assistant Professor of Africana Studies,30,anchor_phrase|bucket_match:africana
339,168218,crawl,Comparative Race and Ethnicity ﻿,other_nonprogram,0,ethnic,Comparative Race and Ethnicity ﻿,10,bucket_match:ethnic
339,168218,crawl,Comparative race and ethnicity minor,program,1,ethnic,Comparative race and ethnicity,70,strong_token|bucket_match:ethnic
339,168218,crawl,Department of Africana Studies,department_unit,0,africana,Africana Studies,100,strong_token|bare_studies_name|anchor_phrase|bucket_match:africana
339,168218,crawl,Filomina Steady ﻿ Professor Emerita of Africana Studies,other_nonprogram,0,africana,Filomina Steady ﻿ Professor Emerita of Africana Studies,30,anchor_phrase|bucket_match:africana
339,168218,crawl,Judith Rollins ﻿ Professor Emerita of Africana Studies,other_nonprogram,0,africana,Judith Rollins ﻿ Professor Emerita of Africana Studies,30,anchor_phrase|bucket_match:africana
339,168218,crawl,Kellie Carter Jackson ﻿ Michael and Denise Kellen '68 Associate Professor of Africana Studies,other_nonprogram,0,africana,Africana Studies,20,anchor_phrase|compound_anchor|bucket_match:africana|sentence_like
339,168218,crawl,Liseli Fitzpatrick ﻿ Assistant Teaching Professor in Africana Studies,other_nonprogram,0,africana,Liseli Fitzpatrick ﻿ Assistant Teaching Professor in Africana Studies,30,anchor_phrase|bucket_match:africana
339,168218,crawl,Selwyn Cudjoe ﻿ Professor Emeritus of Africana Studies,other_nonprogram,0,africana,Selwyn Cudjoe ﻿ Professor Emeritus of Africana Studies,30,anchor_phrase|bucket_match:africana
339,168218,crawl,"Understand and communicate the concepts, theories, and knowledge of Africana studies from a multidisciplinary perspective.",other_nonprogram,0,africana,Africana Studies,20,anchor_phrase|compound_anchor|bucket_match:africana|sentence_like
339,168218,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
341,216764,crawl,African American Studies Program,program,1,black,African American Studies,70,strong_token|bucket_match:black
341,216764,crawl,Minor in African American Studies,program,1,black,Minor in African American Studies,100,strong_token|bare_studies_name|bucket_match:black
341,216764,crawl,Minor in African/​African American Literature,program,1,black,Minor in African/​African American Literature,70,strong_token|bucket_match:black
341,216764,crawl,Minor in Ethnic Studies,program,1,ethnic,Minor in Ethnic Studies,100,strong_token|bare_studies_name|anchor_phrase|bucket_match:ethnic
342,149772,crawl,"Race, Religion, Gender, and Multidisciplinary Studies Department",department_unit,0,race,"Race, Religion, Gender, and Multidisciplinary Studies Department",70,strong_token|bucket_match:race
343,157951,crawl,African American Studies,program,1,black,African American Studies,70,bare_studies_name|bucket_match:black
343,157951,crawl,African American Studies - Home,other_nonprogram,0,black,African American Studies -,0,bucket_match:black|profile_dash
343,157951,crawl,African American Studies Minor,program,1,black,African American Studies,70,strong_token|bucket_match:black
343,157951,crawl,"Africana American Studies, Minor",program,1,africana,Africana American Studies,70,strong_token|bucket_match:africana
343,157951,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
343,157951,crawl,Africana Studies Program,program,1,africana,Africana Studies,90,strong_token|anchor_phrase|bucket_match:africana
343,157951,crawl,Degrees and Programs African American Studies Minor,program,1,black,Degrees and Programs African American Studies,70,strong_token|bucket_match:black
343,157951,crawl,History (Africana History),other_nonprogram,0,africana,History (Africana History),10,bucket_match:africana
344,172699,crawl,African American and African Studies,program,1,black,African American and African Studies,100,bare_studies_name|anchor_phrase|compound_anchor|bucket_match:black
344,172699,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
345,237011,crawl,Ethnic Studies,program,1,ethnic,Ethnic Studies,90,bare_studies_name|anchor_phrase|bucket_match:ethnic
346,237057,crawl,"3 Reasons to Study Indigeneity, Race and Ethnicity Studies at Whitman",other_nonprogram,0,ethnic,"3 Reasons to Study Indigeneity, Race and Ethnicity Studies at Whitman",10,bucket_match:ethnic
346,237057,crawl,"Indigeneity, Race and Ethnicity Studies",program,1,ethnic,"Indigeneity, Race and Ethnicity Studies",70,bare_studies_name|bucket_match:ethnic
346,237057,crawl,"Interested in Indigeneity, Race and Ethnicity Studies?",other_nonprogram,0,ethnic,"Interested in Indigeneity, Race and Ethnicity Studies?",0,bucket_match:ethnic|story_marker
346,237057,crawl,"Introduction to Indigeneity, Race and Ethnicity Studies",course,0,ethnic,"Introduction to Indigeneity, Race and Ethnicity Studies",0,bucket_match:ethnic|course_like
346,237057,crawl,"What are some possible careers with an Indigeneity, Race and Ethnicity Studies degree?",other_nonprogram,0,ethnic,"What are some possible careers with an Indigeneity, Race and Ethnicity Studies degree?",10,strong_token|bucket_match:ethnic|story_marker
346,237057,crawl,"Why major in Indigeneity, Race and Ethnicity Studies?",other_nonprogram,0,ethnic,"Why major in Indigeneity, Race and Ethnicity Studies?",10,strong_token|bucket_match:ethnic|story_marker
346,237057,cv,"Ethnic, Cultural Minority, and Gender Studies, Other",program,1,minority,"Ethnic, Cultural Minority, and Gender Studies, Other",100,cv_taxonomy_target|bucket_match:minority|cv_bonus
347,210401,cv,Ethnic Studies,program,1,ethnic,Ethnic Studies,100,bare_studies_name|anchor_phrase|bucket_match:ethnic|cv_bonus
348,231624,crawl,About Africana Studies,junk,0,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
348,231624,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
348,231624,crawl,Africana Studies Button Bar,other_nonprogram,0,africana,Africana Studies Button Bar,30,anchor_phrase|bucket_match:africana
348,231624,crawl,Africana Studies News,junk,0,africana,Africana Studies News,30,anchor_phrase|bucket_match:africana
348,231624,crawl,Africana Studies Program fund,program,1,africana,Africana Studies Program fund,90,strong_token|anchor_phrase|bucket_match:africana
348,231624,crawl,Africana Studies at W and M,program,1,africana,Africana Studies,70,anchor_phrase|compound_anchor|bucket_match:africana
348,231624,crawl,Contact Africana Studies,program,1,africana,Contact Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
348,231624,crawl,Major in Africana Studies,program,1,africana,Major in Africana Studies,100,strong_token|bare_studies_name|anchor_phrase|bucket_match:africana
348,231624,crawl,Minor in Africana Studies,program,1,africana,Minor in Africana Studies,100,strong_token|bare_studies_name|anchor_phrase|bucket_match:africana
348,231624,crawl,Support Africana Studies,program,1,africana,Support Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
351,218964,crawl,African-American Studies,program,1,black,African-American Studies,70,bare_studies_name|bucket_match:black
352,206525,crawl,African and Diaspora Studies Track,other_nonprogram,0,,,0,
352,206525,crawl,African and Diaspora Studies,other_nonprogram,0,,,0,
352,206525,crawl,African and Diaspora Studies in the News:,junk,0,,,0,
352,206525,crawl,Track IV: African and Diaspora Studies,other_nonprogram,0,,,0,
353,218973,crawl,African and African American Studies,program,1,black,African and African American Studies,100,bare_studies_name|anchor_phrase|compound_anchor|bucket_match:black
353,218973,crawl,Middle Eastern and North African Studies,program,1,mena,Middle Eastern and North African Studies,100,bare_studies_name|anchor_phrase|compound_anchor|bucket_match:mena
354,206604,crawl,African American Experiences in Education,event_news,0,black,African American Experiences in Education,10,bucket_match:black
354,206604,crawl,African American Studies in Gender Experiences in Medicine,event_news,0,black,African American Studies in Gender Experiences in Medicine,10,bucket_match:black
354,206604,crawl,African and African American Studies,program,1,black,African and African American Studies,100,bare_studies_name|anchor_phrase|compound_anchor|bucket_match:black
355,130794,crawl,African Studies,program,1,african,African Studies,90,bare_studies_name|anchor_phrase|bucket_match:african
355,130794,crawl,Black Studies,program,1,black,Black Studies,90,bare_studies_name|anchor_phrase|bucket_match:black
